#E   val          ststval     sysval      sigma       esigma
#0    -3.35e-10    2.7e-11     3e-11       3e-11       2.01163e-11
#511  5.87365e-10  2.57256e-11 0           6.19027e-11 2.01163e-11
#1170 1.86136e-09  2.75613e-11 9.75127e-11 8.1e-11     2.528e-11 
#1275 1.95472e-09  4.47154e-11 0           1.11819e-10 3.09421e-11
#1330 2.11396e-09  1.08272e-11 1.12599e-10 5.5e-11     1.3e-11


#1275 4.27277e-08  1.08792e-10 0 1.23686e-98 1.04829e-10
#1132 1.16299e-9   9.26008e-11 0 5.54303e-08 1.01790e-10

#GROUP C
1275 4.12222e-08 1.08726e-10 0 1.22297e-09 1.5011e-10
511 1.72746e-08 8.23972e-11 0 7.36026e-10 9.23716e-11

0 -1.64882e-09 7.46356e-13 0 3.13634e-11 7.14964e-13
